code,title,tax_type,category,asset_tax_category,url,source_index_url,source_h2,source_h3,markdown_path,law_basis_date,fetch_status,error
3225,"平成21年及び平成22年に取得した土地等を譲渡したときの1,000万円の特別控除",所得税,土地建物を売ったとき,譲渡所得,https://www.nta.go.jp/taxes/shiraberu/taxanswer/joto/3225.htm,https://www.nta.go.jp/taxes/shiraberu/taxanswer/code/index.htm,譲渡所得,土地建物を売ったとき,"data/markdown/nta_taxanswer_asset_tax/04_transfer_income/3225_平成21年及び平成22年に取得した土地等を譲渡したときの1,000万円の特別控除.md",令和7年4月1日現在法令等,ok,
3226,低未利用土地等を譲渡した場合の長期譲渡所得の特別控除,所得税,土地建物を売ったとき,譲渡所得,https://www.nta.go.jp/taxes/shiraberu/taxanswer/joto/3226.htm,https://www.nta.go.jp/taxes/shiraberu/taxanswer/code/index.htm,譲渡所得,土地建物を売ったとき,data/markdown/nta_taxanswer_asset_tax/04_transfer_income/3226_低未利用土地等を譲渡した場合の長期譲渡所得の特別控除.md,令和7年4月1日現在法令等,ok,
3240,個人が事業用建物等を譲渡した場合の消費税,所得税,土地建物を売ったとき,譲渡所得,https://www.nta.go.jp/taxes/shiraberu/taxanswer/joto/3240.htm,https://www.nta.go.jp/taxes/shiraberu/taxanswer/code/index.htm,譲渡所得,土地建物を売ったとき,data/markdown/nta_taxanswer_asset_tax/04_transfer_income/3240_個人が事業用建物等を譲渡した場合の消費税.md,令和7年4月1日現在法令等,ok,
3252,取得費となるもの,所得税,土地建物の取得費と譲渡費用,譲渡所得,https://www.nta.go.jp/taxes/shiraberu/taxanswer/joto/3252.htm,https://www.nta.go.jp/taxes/shiraberu/taxanswer/code/index.htm,譲渡所得,土地建物の取得費と譲渡費用,data/markdown/nta_taxanswer_asset_tax/04_transfer_income/3252_取得費となるもの.md,令和7年4月1日現在法令等,ok,
3255,譲渡費用となるもの,所得税,土地建物の取得費と譲渡費用,譲渡所得,https://www.nta.go.jp/taxes/shiraberu/taxanswer/joto/3255.htm,https://www.nta.go.jp/taxes/shiraberu/taxanswer/code/index.htm,譲渡所得,土地建物の取得費と譲渡費用,data/markdown/nta_taxanswer_asset_tax/04_transfer_income/3255_譲渡費用となるもの.md,令和7年4月1日現在法令等,ok,
3258,取得費が分からないとき,所得税,土地建物の取得費と譲渡費用,譲渡所得,https://www.nta.go.jp/taxes/shiraberu/taxanswer/joto/3258.htm,https://www.nta.go.jp/taxes/shiraberu/taxanswer/code/index.htm,譲渡所得,土地建物の取得費と譲渡費用,data/markdown/nta_taxanswer_asset_tax/04_transfer_income/3258_取得費が分からないとき.md,令和7年4月1日現在法令等,ok,
3261,建物の取得費の計算,所得税,土地建物の取得費と譲渡費用,譲渡所得,https://www.nta.go.jp/taxes/shiraberu/taxanswer/joto/3261.htm,https://www.nta.go.jp/taxes/shiraberu/taxanswer/code/index.htm,譲渡所得,土地建物の取得費と譲渡費用,data/markdown/nta_taxanswer_asset_tax/04_transfer_income/3261_建物の取得費の計算.md,令和7年4月1日現在法令等,ok,
3264,借入金の利子が取得費になるとき,所得税,土地建物の取得費と譲渡費用,譲渡所得,https://www.nta.go.jp/taxes/shiraberu/taxanswer/joto/3264.htm,https://www.nta.go.jp/taxes/shiraberu/taxanswer/code/index.htm,譲渡所得,土地建物の取得費と譲渡費用,data/markdown/nta_taxanswer_asset_tax/04_transfer_income/3264_借入金の利子が取得費になるとき.md,令和7年4月1日現在法令等,ok,
3267,相続財産を譲渡した場合の取得費の特例,所得税,所得税,相続・贈与関連所得税,https://www.nta.go.jp/taxes/shiraberu/taxanswer/joto/3267.htm,https://www.nta.go.jp/taxes/shiraberu/taxanswer/code/bunya-souzoku-zoyo.htm,所得税,,data/markdown/nta_taxanswer_asset_tax/05_related_income_tax/3267_相続財産を譲渡した場合の取得費の特例.md,令和7年4月1日現在法令等,ok,
3270,相続や贈与によって取得した土地・建物の取得費と取得の時期,所得税,所得税,相続・贈与関連所得税,https://www.nta.go.jp/taxes/shiraberu/taxanswer/joto/3270.htm,https://www.nta.go.jp/taxes/shiraberu/taxanswer/code/bunya-souzoku-zoyo.htm,所得税,,data/markdown/nta_taxanswer_asset_tax/05_related_income_tax/3270_相続や贈与によって取得した土地・建物の取得費と取得の時期.md,令和7年4月1日現在法令等,ok,
3273,買換えなどで取得した資産の取得費と取得の時期,所得税,土地建物の取得費と譲渡費用,譲渡所得,https://www.nta.go.jp/taxes/shiraberu/taxanswer/joto/3273.htm,https://www.nta.go.jp/taxes/shiraberu/taxanswer/code/index.htm,譲渡所得,土地建物の取得費と譲渡費用,data/markdown/nta_taxanswer_asset_tax/04_transfer_income/3273_買換えなどで取得した資産の取得費と取得の時期.md,令和7年4月1日現在法令等,ok,
3302,マイホームを売ったときの特例,所得税,マイホームを売ったとき,譲渡所得,https://www.nta.go.jp/taxes/shiraberu/taxanswer/joto/3302.htm,https://www.nta.go.jp/taxes/shiraberu/taxanswer/code/index.htm,譲渡所得,マイホームを売ったとき,data/markdown/nta_taxanswer_asset_tax/04_transfer_income/3302_マイホームを売ったときの特例.md,令和7年4月1日現在法令等,ok,
3305,マイホームを売ったときの軽減税率の特例,所得税,マイホームを売ったとき,譲渡所得,https://www.nta.go.jp/taxes/shiraberu/taxanswer/joto/3305.htm,https://www.nta.go.jp/taxes/shiraberu/taxanswer/code/index.htm,譲渡所得,マイホームを売ったとき,data/markdown/nta_taxanswer_asset_tax/04_transfer_income/3305_マイホームを売ったときの軽減税率の特例.md,令和7年4月1日現在法令等,ok,
3306,被相続人の居住用財産（空き家）を売ったときの特例,所得税,所得税,相続・贈与関連所得税,https://www.nta.go.jp/taxes/shiraberu/taxanswer/joto/3306.htm,https://www.nta.go.jp/taxes/shiraberu/taxanswer/code/bunya-souzoku-zoyo.htm,所得税,,data/markdown/nta_taxanswer_asset_tax/05_related_income_tax/3306_被相続人の居住用財産（空き家）を売ったときの特例.md,令和7年4月1日現在法令等,ok,
3307,被相続人が老人ホーム等に入所していた場合の被相続人居住用家屋,所得税,所得税,相続・贈与関連所得税,https://www.nta.go.jp/taxes/shiraberu/taxanswer/joto/3307.htm,https://www.nta.go.jp/taxes/shiraberu/taxanswer/code/bunya-souzoku-zoyo.htm,所得税,,data/markdown/nta_taxanswer_asset_tax/05_related_income_tax/3307_被相続人が老人ホーム等に入所していた場合の被相続人居住用家屋.md,令和7年4月1日現在法令等,ok,
3308,共有のマイホームを売ったとき,所得税,マイホームを売ったとき,譲渡所得,https://www.nta.go.jp/taxes/shiraberu/taxanswer/joto/3308.htm,https://www.nta.go.jp/taxes/shiraberu/taxanswer/code/index.htm,譲渡所得,マイホームを売ったとき,data/markdown/nta_taxanswer_asset_tax/04_transfer_income/3308_共有のマイホームを売ったとき.md,令和7年4月1日現在法令等,ok,
3311,家屋と敷地の所有者が異なるとき,所得税,マイホームを売ったとき,譲渡所得,https://www.nta.go.jp/taxes/shiraberu/taxanswer/joto/3311.htm,https://www.nta.go.jp/taxes/shiraberu/taxanswer/code/index.htm,譲渡所得,マイホームを売ったとき,data/markdown/nta_taxanswer_asset_tax/04_transfer_income/3311_家屋と敷地の所有者が異なるとき.md,令和7年4月1日現在法令等,ok,
3314,過去に居住していたマイホームを売ったとき,所得税,マイホームを売ったとき,譲渡所得,https://www.nta.go.jp/taxes/shiraberu/taxanswer/joto/3314.htm,https://www.nta.go.jp/taxes/shiraberu/taxanswer/code/index.htm,譲渡所得,マイホームを売ったとき,data/markdown/nta_taxanswer_asset_tax/04_transfer_income/3314_過去に居住していたマイホームを売ったとき.md,令和7年4月1日現在法令等,ok,
3317,配偶者等だけが住んでいるマイホームを売ったとき,所得税,マイホームを売ったとき,譲渡所得,https://www.nta.go.jp/taxes/shiraberu/taxanswer/joto/3317.htm,https://www.nta.go.jp/taxes/shiraberu/taxanswer/code/index.htm,譲渡所得,マイホームを売ったとき,data/markdown/nta_taxanswer_asset_tax/04_transfer_income/3317_配偶者等だけが住んでいるマイホームを売ったとき.md,令和7年4月1日現在法令等,ok,
3320,マイホームを取り壊した後に敷地を売ったとき,所得税,マイホームを売ったとき,譲渡所得,https://www.nta.go.jp/taxes/shiraberu/taxanswer/joto/3320.htm,https://www.nta.go.jp/taxes/shiraberu/taxanswer/code/index.htm,譲渡所得,マイホームを売ったとき,data/markdown/nta_taxanswer_asset_tax/04_transfer_income/3320_マイホームを取り壊した後に敷地を売ったとき.md,令和7年4月1日現在法令等,ok,
3355,特定のマイホームを買い換えたときの特例,所得税,マイホームを買い換えたとき,譲渡所得,https://www.nta.go.jp/taxes/shiraberu/taxanswer/joto/3355.htm,https://www.nta.go.jp/taxes/shiraberu/taxanswer/code/index.htm,譲渡所得,マイホームを買い換えたとき,data/markdown/nta_taxanswer_asset_tax/04_transfer_income/3355_特定のマイホームを買い換えたときの特例.md,令和7年4月1日現在法令等,ok,
3358,売った金額より少ない金額でマイホームを買い換えたとき,所得税,マイホームを買い換えたとき,譲渡所得,https://www.nta.go.jp/taxes/shiraberu/taxanswer/joto/3358.htm,https://www.nta.go.jp/taxes/shiraberu/taxanswer/code/index.htm,譲渡所得,マイホームを買い換えたとき,data/markdown/nta_taxanswer_asset_tax/04_transfer_income/3358_売った金額より少ない金額でマイホームを買い換えたとき.md,令和7年4月1日現在法令等,ok,
3361,譲渡した年に買換えができなかったとき（マイホーム）,所得税,マイホームを買い換えたとき,譲渡所得,https://www.nta.go.jp/taxes/shiraberu/taxanswer/joto/3361.htm,https://www.nta.go.jp/taxes/shiraberu/taxanswer/code/index.htm,譲渡所得,マイホームを買い換えたとき,data/markdown/nta_taxanswer_asset_tax/04_transfer_income/3361_譲渡した年に買換えができなかったとき（マイホーム）.md,令和7年4月1日現在法令等,ok,
3362,居住用財産の買換えの特例を受けて買い換えた資産の取得価額とされる金額の計算,所得税,マイホームを買い換えたとき,譲渡所得,https://www.nta.go.jp/taxes/shiraberu/taxanswer/joto/3362.htm,https://www.nta.go.jp/taxes/shiraberu/taxanswer/code/index.htm,譲渡所得,マイホームを買い換えたとき,data/markdown/nta_taxanswer_asset_tax/04_transfer_income/3362_居住用財産の買換えの特例を受けて買い換えた資産の取得価額とされる金額の計算.md,令和7年4月1日現在法令等,ok,
3370,マイホームを買い換えた場合に譲渡損失が生じたとき(マイホームを買い換えた場合の譲渡損失の損益通算及び繰越控除の特例),所得税,マイホームを買い換えたとき,譲渡所得,https://www.nta.go.jp/taxes/shiraberu/taxanswer/joto/3370.htm,https://www.nta.go.jp/taxes/shiraberu/taxanswer/code/index.htm,譲渡所得,マイホームを買い換えたとき,data/markdown/nta_taxanswer_asset_tax/04_transfer_income/3370_マイホームを買い換えた場合に譲渡損失が生じたとき(マイホームを買い換えた場合の譲渡損失の損益通算及び繰越控除の特例).md,令和7年4月1日現在法令等,ok,
3375,「マイホームを買い換えた場合の譲渡損失の損益通算及び繰越控除の特例」の対象となる「譲渡資産」及び「買換資産」とは,所得税,マイホームを買い換えたとき,譲渡所得,https://www.nta.go.jp/taxes/shiraberu/taxanswer/joto/3375.htm,https://www.nta.go.jp/taxes/shiraberu/taxanswer/code/index.htm,譲渡所得,マイホームを買い換えたとき,data/markdown/nta_taxanswer_asset_tax/04_transfer_income/3375_「マイホームを買い換えた場合の譲渡損失の損益通算及び繰越控除の特例」の対象となる「譲渡資産」及び「買換資産」とは.md,令和7年4月1日現在法令等,ok,
3376,「マイホームを買い換えた場合の譲渡損失の損益通算及び繰越控除の特例」の対象となる「特定譲渡」とは,所得税,マイホームを買い換えたとき,譲渡所得,https://www.nta.go.jp/taxes/shiraberu/taxanswer/joto/3376.htm,https://www.nta.go.jp/taxes/shiraberu/taxanswer/code/index.htm,譲渡所得,マイホームを買い換えたとき,data/markdown/nta_taxanswer_asset_tax/04_transfer_income/3376_「マイホームを買い換えた場合の譲渡損失の損益通算及び繰越控除の特例」の対象となる「特定譲渡」とは.md,令和7年4月1日現在法令等,ok,
3377,「マイホームを買い換えた場合の譲渡損失の損益通算及び繰越控除の特例」の対象となる住宅ローン,所得税,マイホームを買い換えたとき,譲渡所得,https://www.nta.go.jp/taxes/shiraberu/taxanswer/joto/3377.htm,https://www.nta.go.jp/taxes/shiraberu/taxanswer/code/index.htm,譲渡所得,マイホームを買い換えたとき,data/markdown/nta_taxanswer_asset_tax/04_transfer_income/3377_「マイホームを買い換えた場合の譲渡損失の損益通算及び繰越控除の特例」の対象となる住宅ローン.md,令和7年4月1日現在法令等,ok,
3379,「マイホームを買い換えた場合の譲渡損失の損益通算及び繰越控除の特例」を受けるための申告手続と添付書類等,所得税,マイホームを買い換えたとき,譲渡所得,https://www.nta.go.jp/taxes/shiraberu/taxanswer/joto/3379.htm,https://www.nta.go.jp/taxes/shiraberu/taxanswer/code/index.htm,譲渡所得,マイホームを買い換えたとき,data/markdown/nta_taxanswer_asset_tax/04_transfer_income/3379_「マイホームを買い換えた場合の譲渡損失の損益通算及び繰越控除の特例」を受けるための申告手続と添付書類等.md,令和7年4月1日現在法令等,ok,
3382,マイホームを買い換えた場合の譲渡損失の損益通算及び繰越控除の順序,所得税,マイホームを買い換えたとき,譲渡所得,https://www.nta.go.jp/taxes/shiraberu/taxanswer/shotoku/3382.htm,https://www.nta.go.jp/taxes/shiraberu/taxanswer/code/index.htm,譲渡所得,マイホームを買い換えたとき,data/markdown/nta_taxanswer_asset_tax/04_transfer_income/3382_マイホームを買い換えた場合の譲渡損失の損益通算及び繰越控除の順序.md,令和7年4月1日現在法令等,ok,
3383,マイホームを買い換えた場合の譲渡損失の損益通算及び繰越控除を適用した後の修正申告,所得税,マイホームを買い換えたとき,譲渡所得,https://www.nta.go.jp/taxes/shiraberu/taxanswer/joto/3383.htm,https://www.nta.go.jp/taxes/shiraberu/taxanswer/code/index.htm,譲渡所得,マイホームを買い換えたとき,data/markdown/nta_taxanswer_asset_tax/04_transfer_income/3383_マイホームを買い換えた場合の譲渡損失の損益通算及び繰越控除を適用した後の修正申告.md,令和7年4月1日現在法令等,ok,
3390,住宅ローンが残っているマイホームを売却して譲渡損失が生じたとき（特定のマイホームの譲渡損失の損益通算及び繰越控除の特例）,所得税,マイホームを売ったとき,譲渡所得,https://www.nta.go.jp/taxes/shiraberu/taxanswer/joto/3390.htm,https://www.nta.go.jp/taxes/shiraberu/taxanswer/code/index.htm,譲渡所得,マイホームを売ったとき,data/markdown/nta_taxanswer_asset_tax/04_transfer_income/3390_住宅ローンが残っているマイホームを売却して譲渡損失が生じたとき（特定のマイホームの譲渡損失の損益通算及び繰越控除の特例）.md,令和7年4月1日現在法令等,ok,
3392,「特定のマイホームの譲渡損失の損益通算及び繰越控除の特例」の対象となる「譲渡資産」及び「特定譲渡」とは,所得税,マイホームを売ったとき,譲渡所得,https://www.nta.go.jp/taxes/shiraberu/taxanswer/joto/3392.htm,https://www.nta.go.jp/taxes/shiraberu/taxanswer/code/index.htm,譲渡所得,マイホームを売ったとき,data/markdown/nta_taxanswer_asset_tax/04_transfer_income/3392_「特定のマイホームの譲渡損失の損益通算及び繰越控除の特例」の対象となる「譲渡資産」及び「特定譲渡」とは.md,令和7年4月1日現在法令等,ok,
3393,「特定のマイホームの譲渡損失の損益通算及び繰越控除の特例」を受けるための申告手続と添付書類,所得税,マイホームを売ったとき,譲渡所得,https://www.nta.go.jp/taxes/shiraberu/taxanswer/joto/3393.htm,https://www.nta.go.jp/taxes/shiraberu/taxanswer/code/index.htm,譲渡所得,マイホームを売ったとき,data/markdown/nta_taxanswer_asset_tax/04_transfer_income/3393_「特定のマイホームの譲渡損失の損益通算及び繰越控除の特例」を受けるための申告手続と添付書類.md,令和7年4月1日現在法令等,ok,
3402,事業用の資産の範囲,所得税,事業用の資産を買い換えたとき,譲渡所得,https://www.nta.go.jp/taxes/shiraberu/taxanswer/joto/3402.htm,https://www.nta.go.jp/taxes/shiraberu/taxanswer/code/index.htm,譲渡所得,事業用の資産を買い換えたとき,data/markdown/nta_taxanswer_asset_tax/04_transfer_income/3402_事業用の資産の範囲.md,令和7年4月1日現在法令等,ok,
3405,事業用の資産を買い換えたときの特例,所得税,事業用の資産を買い換えたとき,譲渡所得,https://www.nta.go.jp/taxes/shiraberu/taxanswer/joto/3405.htm,https://www.nta.go.jp/taxes/shiraberu/taxanswer/code/index.htm,譲渡所得,事業用の資産を買い換えたとき,data/markdown/nta_taxanswer_asset_tax/04_transfer_income/3405_事業用の資産を買い換えたときの特例.md,令和7年4月1日現在法令等,ok,
3411,親族の事業の用に使わせている資産を買い換えたとき,所得税,事業用の資産を買い換えたとき,譲渡所得,https://www.nta.go.jp/taxes/shiraberu/taxanswer/joto/3411.htm,https://www.nta.go.jp/taxes/shiraberu/taxanswer/code/index.htm,譲渡所得,事業用の資産を買い換えたとき,data/markdown/nta_taxanswer_asset_tax/04_transfer_income/3411_親族の事業の用に使わせている資産を買い換えたとき.md,令和7年4月1日現在法令等,ok,
3414,売った金額より少ない金額で事業用の資産を買い換えたとき,所得税,事業用の資産を買い換えたとき,譲渡所得,https://www.nta.go.jp/taxes/shiraberu/taxanswer/joto/3414.htm,https://www.nta.go.jp/taxes/shiraberu/taxanswer/code/index.htm,譲渡所得,事業用の資産を買い換えたとき,data/markdown/nta_taxanswer_asset_tax/04_transfer_income/3414_売った金額より少ない金額で事業用の資産を買い換えたとき.md,令和7年4月1日現在法令等,ok,
3417,売った金額以上の金額で事業用の資産を買い換えたとき,所得税,事業用の資産を買い換えたとき,譲渡所得,https://www.nta.go.jp/taxes/shiraberu/taxanswer/joto/3417.htm,https://www.nta.go.jp/taxes/shiraberu/taxanswer/code/index.htm,譲渡所得,事業用の資産を買い換えたとき,data/markdown/nta_taxanswer_asset_tax/04_transfer_income/3417_売った金額以上の金額で事業用の資産を買い換えたとき.md,令和7年4月1日現在法令等,ok,
3420,譲渡した年に買換えができなかったとき,所得税,事業用の資産を買い換えたとき,譲渡所得,https://www.nta.go.jp/taxes/shiraberu/taxanswer/joto/3420.htm,https://www.nta.go.jp/taxes/shiraberu/taxanswer/code/index.htm,譲渡所得,事業用の資産を買い換えたとき,data/markdown/nta_taxanswer_asset_tax/04_transfer_income/3420_譲渡した年に買換えができなかったとき.md,令和7年4月1日現在法令等,ok,
3423,期限までに買換資産を買えなかったとき（事業用資産）,所得税,事業用の資産を買い換えたとき,譲渡所得,https://www.nta.go.jp/taxes/shiraberu/taxanswer/joto/3423.htm,https://www.nta.go.jp/taxes/shiraberu/taxanswer/code/index.htm,譲渡所得,事業用の資産を買い換えたとき,data/markdown/nta_taxanswer_asset_tax/04_transfer_income/3423_期限までに買換資産を買えなかったとき（事業用資産）.md,令和7年4月1日現在法令等,ok,
3426,事業用資産の買換えの特例を受けて買い換えた資産の取得価額とされる金額の計算,所得税,事業用の資産を買い換えたとき,譲渡所得,https://www.nta.go.jp/taxes/shiraberu/taxanswer/joto/3426.htm,https://www.nta.go.jp/taxes/shiraberu/taxanswer/code/index.htm,譲渡所得,事業用の資産を買い換えたとき,data/markdown/nta_taxanswer_asset_tax/04_transfer_income/3426_事業用資産の買換えの特例を受けて買い換えた資産の取得価額とされる金額の計算.md,令和7年4月1日現在法令等,ok,
3429,既成市街地等の範囲,所得税,事業用の資産を買い換えたとき,譲渡所得,https://www.nta.go.jp/taxes/shiraberu/taxanswer/hojin/3429.htm,https://www.nta.go.jp/taxes/shiraberu/taxanswer/code/index.htm,譲渡所得,事業用の資産を買い換えたとき,data/markdown/nta_taxanswer_asset_tax/04_transfer_income/3429_既成市街地等の範囲.md,令和7年4月1日現在法令等,ok,
3452,店舗併用住宅を売ったときの特例,所得税,店舗併用住宅を売ったとき、買い換えたとき,譲渡所得,https://www.nta.go.jp/taxes/shiraberu/taxanswer/joto/3452.htm,https://www.nta.go.jp/taxes/shiraberu/taxanswer/code/index.htm,譲渡所得,店舗併用住宅を売ったとき、買い換えたとき,data/markdown/nta_taxanswer_asset_tax/04_transfer_income/3452_店舗併用住宅を売ったときの特例.md,令和7年4月1日現在法令等,ok,
3455,店舗併用住宅を買い換えたときの特例,所得税,店舗併用住宅を売ったとき、買い換えたとき,譲渡所得,https://www.nta.go.jp/taxes/shiraberu/taxanswer/joto/3455.htm,https://www.nta.go.jp/taxes/shiraberu/taxanswer/code/index.htm,譲渡所得,店舗併用住宅を売ったとき、買い換えたとき,data/markdown/nta_taxanswer_asset_tax/04_transfer_income/3455_店舗併用住宅を買い換えたときの特例.md,令和7年4月1日現在法令等,ok,
3502,土地建物の交換をしたときの特例,所得税,土地建物の交換をしたとき,譲渡所得,https://www.nta.go.jp/taxes/shiraberu/taxanswer/joto/3502.htm,https://www.nta.go.jp/taxes/shiraberu/taxanswer/code/index.htm,譲渡所得,土地建物の交換をしたとき,data/markdown/nta_taxanswer_asset_tax/04_transfer_income/3502_土地建物の交換をしたときの特例.md,令和7年4月1日現在法令等,ok,
3505,借地権と底地を交換したとき,所得税,土地建物の交換をしたとき,譲渡所得,https://www.nta.go.jp/taxes/shiraberu/taxanswer/joto/3505.htm,https://www.nta.go.jp/taxes/shiraberu/taxanswer/code/index.htm,譲渡所得,土地建物の交換をしたとき,data/markdown/nta_taxanswer_asset_tax/04_transfer_income/3505_借地権と底地を交換したとき.md,令和7年4月1日現在法令等,ok,
3508,交換差金を受け取ったとき,所得税,土地建物の交換をしたとき,譲渡所得,https://www.nta.go.jp/taxes/shiraberu/taxanswer/joto/3508.htm,https://www.nta.go.jp/taxes/shiraberu/taxanswer/code/index.htm,譲渡所得,土地建物の交換をしたとき,data/markdown/nta_taxanswer_asset_tax/04_transfer_income/3508_交換差金を受け取ったとき.md,令和7年4月1日現在法令等,ok,
3511,土地建物と土地を等価で交換したとき,所得税,土地建物の交換をしたとき,譲渡所得,https://www.nta.go.jp/taxes/shiraberu/taxanswer/joto/3511.htm,https://www.nta.go.jp/taxes/shiraberu/taxanswer/code/index.htm,譲渡所得,土地建物の交換をしたとき,data/markdown/nta_taxanswer_asset_tax/04_transfer_income/3511_土地建物と土地を等価で交換したとき.md,令和7年4月1日現在法令等,ok,
3514,資産の一部を交換とし、一部を売買としたとき,所得税,土地建物の交換をしたとき,譲渡所得,https://www.nta.go.jp/taxes/shiraberu/taxanswer/joto/3514.htm,https://www.nta.go.jp/taxes/shiraberu/taxanswer/code/index.htm,譲渡所得,土地建物の交換をしたとき,data/markdown/nta_taxanswer_asset_tax/04_transfer_income/3514_資産の一部を交換とし、一部を売買としたとき.md,令和7年4月1日現在法令等,ok,
3517,不動産業者などが所有している土地建物と交換したとき,所得税,土地建物の交換をしたとき,譲渡所得,https://www.nta.go.jp/taxes/shiraberu/taxanswer/joto/3517.htm,https://www.nta.go.jp/taxes/shiraberu/taxanswer/code/index.htm,譲渡所得,土地建物の交換をしたとき,data/markdown/nta_taxanswer_asset_tax/04_transfer_income/3517_不動産業者などが所有している土地建物と交換したとき.md,令和7年4月1日現在法令等,ok,
3552,収用等により土地建物を売ったときの特例,所得税,土地建物を収用されたとき,譲渡所得,https://www.nta.go.jp/taxes/shiraberu/taxanswer/joto/3552.htm,https://www.nta.go.jp/taxes/shiraberu/taxanswer/code/index.htm,譲渡所得,土地建物を収用されたとき,data/markdown/nta_taxanswer_asset_tax/04_transfer_income/3552_収用等により土地建物を売ったときの特例.md,令和7年4月1日現在法令等,ok,
3555,収用等により取得する各種補償金の所得区分,所得税,土地建物を収用されたとき,譲渡所得,https://www.nta.go.jp/taxes/shiraberu/taxanswer/joto/3555.htm,https://www.nta.go.jp/taxes/shiraberu/taxanswer/code/index.htm,譲渡所得,土地建物を収用されたとき,data/markdown/nta_taxanswer_asset_tax/04_transfer_income/3555_収用等により取得する各種補償金の所得区分.md,令和7年4月1日現在法令等,ok,
3560,居住者が海外の不動産を売却した場合の課税関係等,所得税,海外の不動産を売ったとき,譲渡所得,https://www.nta.go.jp/taxes/shiraberu/taxanswer/joto/3560.htm,https://www.nta.go.jp/taxes/shiraberu/taxanswer/code/index.htm,譲渡所得,海外の不動産を売ったとき,data/markdown/nta_taxanswer_asset_tax/04_transfer_income/3560_居住者が海外の不動産を売却した場合の課税関係等.md,令和7年4月1日現在法令等,ok,
